sale_id,business_id,store_id,user_id,customer_id,sale_date,subtotal,discount,tax,payment_method,status
13646,1,2,12,,2025-01-01 15:08:00,9.18,0.0,1.1,transfer,completed
13647,1,2,3,239.0,2025-01-01 18:46:00,14.66,0.0,1.76,transfer,completed
13648,1,2,3,,2025-01-01 09:38:00,110.45,0.0,13.25,card,completed
13649,1,2,12,,2025-01-01 10:16:00,23.37,0.0,2.8,card,completed
13650,1,2,3,102.0,2025-01-01 15:55:00,12.52,0.0,1.5,cash,completed
13651,1,2,3,29.0,2025-01-01 12:53:00,530.96,0.0,63.72,card,completed
13652,1,2,12,,2025-01-01 10:35:00,4.77,0.0,0.57,card,completed
13653,1,2,3,,2025-01-01 08:22:00,13.45,0.0,1.61,card,completed
13654,1,3,9,233.0,2025-01-01 10:23:00,34.01,0.0,4.08,transfer,completed
13655,1,3,5,55.0,2025-01-01 13:09:00,15.94,0.0,1.91,card,completed
13656,1,3,1,,2025-01-01 14:24:00,20.1,0.0,2.41,transfer,completed
13657,1,3,9,73.0,2025-01-01 19:54:00,9.85,0.0,1.18,cash,completed
13658,1,3,4,258.0,2025-01-01 13:07:00,35.37,0.0,4.24,cash,completed
13659,1,4,12,198.0,2025-01-01 09:52:00,18.14,0.0,2.18,card,completed
13660,1,4,12,25.0,2025-01-01 18:32:00,31.12,0.0,3.73,card,completed
13661,1,4,12,,2025-01-01 15:59:00,111.2,0.0,13.34,card,completed
13662,1,4,12,,2025-01-01 11:45:00,25.92,0.0,3.11,card,completed
13663,1,4,12,,01/01/2025 12:09,1229.41,0.0,147.53,cash,completed
13664,1,4,12,37.0,2025-01-01 19:26:00,71.07,0.0,8.53,cash,completed
13665,1,4,12,80.0,2025-01-01 14:15:00,12.43,0.0,1.49,cash,completed
13666,1,4,12,80.0,2025-01-01 14:17:00,12.43,0.0,1.49,card,completed
13667,1,1,10,79.0,2025-01-02 20:51:00,684.38,0.0,82.13,transfer,completed
13668,1,1,7,16.0,2025-01-02 13:00:00,29.2,0.0,3.5,cash,completed
13669,1,1,10,40.0,2025-01-02 10:17:00,21.56,0.0,2.59,transfer,completed
13670,1,1,4,,2025-01-02 09:48:00,66.5,0.0,7.98,card,completed
13671,1,1,4,27.0,2025-01-02 20:00:00,30.86,0.0,3.7,card,completed
13672,1,1,7,159.0,2025-01-02 13:15:00,16.72,0.0,2.01,cash,completed
13673,1,1,11,,2025-01-02 09:31:00,6.3,0.0,0.76,transfer,completed
13674,1,1,10,295.0,2025-01-02 18:40:00,8.54,0.0,1.02,card,completed
13675,1,1,2,280.0,2025-01-02 16:23:00,1095.1,0.0,131.41,card,completed
13676,1,1,7,,02/01/2025 08:15,6.12,0.0,0.73,card,completed
13677,1,1,10,219.0,2025-01-02 14:24:00,21.12,0.0,2.53,cash,completed
13678,1,1,4,146.0,2025-01-02 19:21:00,72.15,0.0,8.66,cash,completed
13679,1,1,11,276.0,2025-01-02 18:02:00,11.7,0.0,1.4,cash,completed
13680,1,1,7,62.0,2025-01-02 17:39:00,294.18,0.0,35.3,cash,completed
13681,1,1,4,120.0,2025-01-02 16:31:00,41.51,0.0,4.98,transfer,completed
13682,1,1,6,,2025-01-02 15:58:00,16.76,0.0,2.01,cash,completed
13683,1,1,6,27.0,2025-01-02 16:26:00,4.05,0.0,0.49,transfer,completed
13684,1,2,12,145.0,2025-01-02 12:16:00,10.57,0.0,1.27,cash,completed
13685,1,2,3,36.0,2025-01-02 09:02:00,13.08,0.0,1.57,cash,completed
13686,1,2,12,274.0,2025-01-02 13:28:00,16.66,0.0,2.0,transfer,completed
13687,1,2,12,83.0,2025-01-02 20:42:00,15.32,0.0,1.84,card,completed
13688,1,2,12,248.0,02/01/2025 16:35,27.75,0.0,3.33,transfer,completed
13689,1,2,3,234.0,2025-01-02 20:19:00,15.68,0.0,1.88,transfer,completed
13690,1,2,3,234.0,2025-01-02 20:20:00,15.68,0.0,1.88,cash,completed
13691,1,2,12,281.0,2025-01-02 10:31:00,18.45,0.0,2.21,cash,completed
13692,1,2,12,,2025-01-02 19:00:00,13.46,0.0,1.62,cash,completed
13693,1,2,12,262.0,2025-01-02 08:17:00,28.41,0.0,3.41,card,completed
13694,1,2,3,107.0,2025-01-02 20:47:00,37.09,0.0,4.45,card,completed
13695,1,2,12,103.0,2025-01-02 13:46:00,65.65,0.0,7.88,cash,completed
13696,1,2,3,,2025-01-02 15:59:00,23.41,0.0,2.81,card,completed
13697,1,2,3,135.0,2025-01-02 12:44:00,100.95,0.0,12.11,transfer,completed
13698,1,2,3,,2025-01-02 14:19:00,19.39,0.0,2.33,transfer,completed
13699,1,2,3,58.0,2025-01-02 11:00:00,20.49,0.0,2.46,cash,completed
13700,1,2,3,,2025-01-02 15:42:00,13.68,0.0,1.64,card,completed
13701,1,2,3,164.0,2025-01-02 14:21:00,25.05,0.0,3.01,transfer,completed
13702,1,2,3,,2025-01-02 15:01:00,26.95,0.0,3.23,transfer,completed
13703,1,3,5,151.0,2025-01-02 12:30:00,1196.83,0.0,143.62,cash,completed
13704,1,3,9,,2025-01-02 08:21:00,17.4,0.0,2.09,cash,completed
13705,1,3,1,175.0,02/01/2025 13:06,18.75,0.0,2.25,cash,completed
13706,1,3,1,69.0,2025-01-02 10:53:00,1212.69,0.0,145.52,cash,completed
13707,1,3,5,254.0,2025-01-02 08:45:00,18.79,0.0,2.25,card,completed
13708,1,3,4,46.0,2025-01-02 12:37:00,4.6,0.0,0.55,transfer,completed
13709,1,3,1,202.0,2025-01-02 17:58:00,9.36,0.0,1.12,cash,completed
13710,1,4,12,,2025-01-02 14:12:00,17.89,0.0,2.15,card,completed
13711,1,4,12,254.0,2025-01-02 18:37:00,9.45,0.0,1.13,card,completed
13712,1,4,12,176.0,2025-01-02 14:08:00,46.62,0.0,5.59,card,completed
13713,1,4,12,4.0,2025-01-02 20:16:00,356.6,0.0,42.79,transfer,completed
13714,1,4,12,279.0,2025-01-02 13:07:00,24.01,0.0,2.88,card,completed
13715,1,4,12,102.0,2025-01-02 10:30:00,5.08,0.0,0.61,cash,completed
13716,1,4,12,225.0,2025-01-02 14:24:00,47.57,0.0,5.71,card,completed
13717,1,4,12,201.0,2025-01-02 13:06:00,14.25,0.0,1.71,transfer,completed
13718,1,4,12,,2025-01-02 17:15:00,5.58,0.0,0.67,transfer,completed
13719,1,4,12,147.0,2025-01-02 09:59:00,21.8,0.0,2.62,transfer,completed
13720,1,4,12,,2025-01-02 17:02:00,11.82,0.0,1.42,cash,completed
13721,1,1,6,287.0,2025-01-03 20:42:00,34.28,0.0,4.11,card,completed
13722,1,1,4,87.0,2025-01-03 15:42:00,1.97,0.0,0.24,cash,completed
13723,1,1,11,273.0,2025-01-03 18:30:00,29.2,0.0,3.5,cash,completed
13724,1,1,6,,2025-01-03 18:43:00,14.28,0.0,1.71,card,completed
13725,1,1,2,113.0,2025-01-03 20:40:00,14.68,0.0,1.76,cash,completed
13726,1,1,2,172.0,2025-01-03 20:41:00,23.06,0.0,2.77,transfer,completed
13727,1,1,6,275.0,2025-01-03 14:57:00,11.37,0.0,1.36,transfer,completed
13728,1,1,6,58.0,2025-01-03 16:35:00,104.69,0.0,12.56,cash,completed
13729,1,1,2,,03/01/2025 13:27,1.05,0.0,0.13,transfer,completed
13730,1,1,4,,2025-01-03 15:17:00,8.65,0.0,1.04,card,completed
13731,1,1,2,220.0,2025-01-03 12:12:00,15.95,0.0,1.91,cash,completed
13732,1,1,7,245.0,2025-01-03 11:54:00,23.44,0.0,2.81,cash,completed
13733,1,1,4,12.0,2025-01-03 14:04:00,92.86,0.0,11.14,transfer,completed
13734,1,1,2,33.0,2025-01-03 20:44:00,621.77,0.0,74.61,card,completed
13735,1,1,7,,2025-01-03 11:10:00,19.89,0.0,2.39,transfer,completed
13736,1,2,12,169.0,2025-01-03 08:09:00,22.98,0.0,2.76,card,completed
13737,1,2,12,,2025-01-03 09:44:00,27.22,0.0,3.27,cash,completed
13738,1,2,12,143.0,2025-01-03 18:24:00,11.2,0.0,1.34,transfer,completed
13739,1,2,12,4.0,2025-01-03 18:31:00,15.22,0.0,1.83,cash,completed
13740,1,2,3,160.0,2025-01-03 18:38:00,9.82,0.0,1.18,transfer,completed
13741,1,2,3,,2025-01-03 12:53:00,60.52,0.0,7.26,card,completed
13742,1,2,3,43.0,2025-01-03 14:26:00,1.35,0.0,0.16,cash,completed
13743,1,2,3,,2025-01-03 08:44:00,116.31,0.0,13.96,transfer,completed
13744,1,2,12,142.0,2025-01-03 14:07:00,38.37,0.0,4.6,transfer,completed
13745,1,2,12,239.0,2025-01-03 08:56:00,111.67,0.0,13.4,card,completed
13746,1,2,12,113.0,2025-01-03 16:24:00,35.77,0.0,4.29,transfer,completed
13747,1,2,12,24.0,2025-01-03 18:37:00,89.02,0.0,10.68,card,completed
13748,1,2,12,,2025-01-03 09:24:00,5.85,0.0,0.7,card,completed
13749,1,2,12,,2025-01-03 20:24:00,12.44,0.0,1.49,card,completed
13750,1,2,3,294.0,2025-01-03 14:33:00,7.95,0.0,0.95,cash,completed
13751,1,2,3,,2025-01-03 15:48:00,32.71,0.0,3.93,card,completed
13752,1,2,3,,2025-01-03 10:30:00,11.2,0.0,1.34,transfer,completed
13753,1,2,12,41.0,2025-01-03 12:44:00,33.02,0.0,3.96,card,completed
13754,1,2,12,212.0,2025-01-03 14:54:00,19.57,0.0,2.35,cash,completed
13755,1,3,1,,2025-01-03 19:14:00,5.98,0.0,0.72,card,completed
13756,1,3,4,,2025-01-03 17:54:00,20.18,0.0,2.42,transfer,completed
13757,1,3,9,253.0,2025-01-03 11:45:00,10.2,0.0,1.22,cash,completed
13758,1,3,1,,2025-01-03 12:19:00,9.68,0.0,1.16,card,completed
13759,1,3,1,127.0,2025-01-03 11:24:00,848.26,0.0,101.79,transfer,completed
13760,1,3,8,19.0,2025-01-03 08:08:00,50.32,0.0,6.04,cash,completed
13761,1,3,8,8.0,2025-01-03 08:10:00,4.98,0.0,0.6,cash,completed
13762,1,3,4,176.0,2025-01-03 15:52:00,43.0,0.0,5.16,cash,completed
13763,1,4,12,,03/01/2025 08:17,38.99,0.0,4.68,cash,completed
13764,1,4,12,129.0,2025-01-03 15:08:00,19.72,0.0,2.37,card,completed
13765,1,4,12,202.0,2025-01-03 16:17:00,31.91,0.0,3.83,transfer,completed
13766,1,4,12,33.0,2025-01-03 13:12:00,41.38,0.0,4.97,cash,completed
13767,1,4,12,199.0,2025-01-03 11:05:00,22.11,0.0,2.65,card,completed
13768,1,4,12,62.0,2025-01-03 14:42:00,97.69,0.0,11.72,transfer,completed
13769,1,4,12,35.0,2025-01-03 10:32:00,7.29,0.0,0.87,cash,completed
13770,1,4,12,115.0,2025-01-03 18:32:00,328.12,0.0,39.37,card,completed
13771,1,4,12,115.0,2025-01-03 18:34:00,328.12,0.0,39.37,transfer,completed
13772,1,4,12,117.0,2025-01-03 08:56:00,38.89,0.0,4.67,cash,completed
13773,1,1,4,212.0,2025-01-04 09:43:00,42.76,0.0,5.13,cash,completed
13774,1,1,11,,2025-01-04 20:00:00,11.18,0.0,1.34,card,completed
13775,1,1,10,261.0,2025-01-04 17:11:00,96.72,0.0,11.61,cash,completed
13776,1,1,2,170.0,2025-01-04 13:22:00,33.39,0.0,4.01,transfer,completed
13777,1,1,10,35.0,2025-01-04 20:03:00,28.18,0.0,3.38,transfer,completed
13778,1,1,10,179.0,2025-01-04 08:28:00,37.28,0.0,4.47,transfer,completed
13779,1,1,7,112.0,2025-01-04 13:57:00,12.67,0.0,1.52,card,completed
13780,1,1,2,5.0,2025-01-04 13:14:00,16.04,0.0,1.92,card,completed
13781,1,1,2,,2025-01-04 16:46:00,34.22,0.0,4.11,card,completed
13782,1,1,4,296.0,2025-01-04 14:44:00,248.46,0.0,29.82,card,completed
13783,1,1,2,188.0,04/01/2025 18:37,5.4,0.0,0.65,card,completed
13784,1,1,4,3.0,2025-01-04 20:30:00,8.1,0.0,0.97,cash,completed
13785,1,1,10,241.0,2025-01-04 17:42:00,38.26,0.0,4.59,card,completed
13786,1,1,7,191.0,2025-01-04 11:41:00,1.25,0.0,0.15,cash,completed
13787,1,1,4,36.0,2025-01-04 08:19:00,93.18,0.0,11.18,transfer,completed
13788,1,1,4,,04/01/2025 09:47,723.16,0.0,86.78,card,completed
13789,1,1,2,177.0,2025-01-04 13:39:00,15.99,0.0,1.92,card,completed
13790,1,1,6,,2025-01-04 19:51:00,38.85,0.0,4.66,card,completed
13791,1,1,10,242.0,2025-01-04 08:51:00,29.08,0.0,3.49,transfer,completed
13792,1,1,2,44.0,2025-01-04 12:39:00,65.93,0.0,7.91,transfer,completed
13793,1,1,6,124.0,2025-01-04 16:41:00,16.94,0.0,2.03,transfer,completed
13794,1,1,7,19.0,2025-01-04 17:21:00,44.71,0.0,5.37,transfer,completed
13795,1,1,10,,2025-01-04 13:06:00,12.42,0.0,1.49,transfer,completed
13796,1,1,4,122.0,2025-01-04 12:52:00,501.95,0.0,60.23,card,completed
13797,1,1,6,197.0,2025-01-04 08:24:00,4.83,0.0,0.58,cash,completed
13798,1,1,11,223.0,2025-01-04 19:26:00,9.45,0.0,1.13,cash,completed
13799,1,1,6,,2025-01-04 15:40:00,18.34,0.0,2.2,cash,completed
13800,1,1,4,,2025-01-04 18:38:00,45.96,0.0,5.52,cash,completed
13801,1,2,12,226.0,2025-01-04 19:11:00,10.71,0.0,1.29,cash,completed
13802,1,2,3,239.0,04/01/2025 16:20,23.39,0.0,2.81,card,completed
13803,1,2,3,172.0,2025-01-04 16:46:00,9.24,0.0,1.11,transfer,completed
13804,1,2,3,29.0,2025-01-04 11:47:00,31.08,0.0,3.73,card,completed
13805,1,2,3,,2025-01-04 10:37:00,9.42,0.0,1.13,transfer,completed
13806,1,2,12,103.0,2025-01-04 16:24:00,8.77,0.0,1.05,cash,completed
13807,1,2,12,,2025-01-04 11:05:00,85.86,0.0,10.3,cash,completed
13808,1,2,3,,2025-01-04 12:13:00,62.98,0.0,7.56,transfer,completed
13809,1,2,12,101.0,2025-01-04 15:59:00,12.17,0.0,1.46,transfer,completed
13810,1,2,12,57.0,2025-01-04 08:45:00,1.97,0.0,0.24,transfer,completed
13811,1,2,12,71.0,2025-01-04 14:09:00,20.47,0.0,2.46,card,completed
13812,1,2,12,191.0,2025-01-04 19:34:00,10.0,0.0,1.2,card,completed
13813,1,2,3,87.0,04/01/2025 16:35,21.08,0.0,2.53,cash,completed
13814,1,2,3,5.0,2025-01-04 20:45:00,7.35,0.0,0.88,card,completed
13815,1,2,12,178.0,2025-01-04 14:41:00,46.26,0.0,5.55,cash,completed
13816,1,2,3,,2025-01-04 19:34:00,21.46,0.0,2.58,cash,completed
13817,1,2,12,28.0,2025-01-04 20:59:00,12.5,0.0,1.5,cash,completed
13818,1,2,3,278.0,2025-01-04 18:36:00,35.88,0.0,4.31,transfer,completed
13819,1,2,3,29.0,2025-01-04 13:16:00,35.65,0.0,4.28,transfer,completed
13820,1,2,12,212.0,2025-01-04 15:40:00,4.76,0.0,0.57,transfer,completed
13821,1,2,12,,2025-01-04 18:03:00,16.52,0.0,1.98,cash,completed
13822,1,2,12,,2025-01-04 13:56:00,6.48,0.0,0.78,cash,completed
13823,1,2,3,134.0,2025-01-04 14:58:00,32.93,0.0,3.95,card,completed
13824,1,2,3,,2025-01-04 09:56:00,9.66,0.0,1.16,cash,completed
13825,1,2,12,,2025-01-04 10:08:00,20.22,0.0,2.43,transfer,completed
13826,1,2,12,160.0,2025-01-04 08:31:00,20.1,0.0,2.41,card,completed
13827,1,2,12,76.0,04/01/2025 20:09,31.61,0.0,3.79,cash,completed
13828,1,2,3,54.0,2025-01-04 08:30:00,2.9,0.0,0.35,card,completed
13829,1,2,12,,2025-01-04 18:33:00,15.48,0.0,1.86,card,completed
13830,1,2,3,,2025-01-04 19:25:00,39.26,0.0,4.71,transfer,completed
13831,1,2,12,282.0,2025-01-04 15:51:00,34.81,0.0,4.18,cash,completed
13832,1,2,12,105.0,2025-01-04 19:29:00,12.94,0.0,1.55,card,completed
13833,1,3,4,72.0,2025-01-04 19:11:00,24.76,0.0,2.97,cash,completed
13834,1,3,5,,2025-01-04 19:24:00,39.27,0.0,4.71,cash,completed
13835,1,3,1,,2025-01-04 19:06:00,51.21,0.0,6.15,cash,completed
13836,1,3,4,,2025-01-04 08:02:00,269.13,0.0,32.3,cash,completed
13837,1,3,8,169.0,2025-01-04 20:08:00,12.35,0.0,1.48,card,completed
13838,1,3,1,199.0,2025-01-04 12:36:00,41.74,0.0,5.01,cash,completed
13839,1,3,5,193.0,2025-01-04 11:36:00,17.68,0.0,2.12,card,completed
13840,1,3,8,139.0,2025-01-04 19:28:00,394.91,0.0,47.39,card,completed
13841,1,3,4,219.0,2025-01-04 13:00:00,18.58,0.0,2.23,transfer,completed
13842,1,3,4,39.0,2025-01-04 11:54:00,27.61,0.0,3.31,cash,completed
13843,1,3,4,111.0,2025-01-04 12:36:00,72.6,0.0,8.71,transfer,completed
13844,1,3,9,,2025-01-04 12:37:00,23.92,0.0,2.87,card,completed
13845,1,3,9,,2025-01-04 08:04:00,20.49,0.0,2.46,cash,completed
13846,1,4,12,,2025-01-04 18:35:00,64.9,0.0,7.79,transfer,completed
13847,1,4,12,,2025-01-04 14:43:00,10.64,0.0,1.28,cash,completed
13848,1,4,12,139.0,2025-01-04 15:47:00,24.88,0.0,2.99,transfer,completed
13849,1,4,12,139.0,2025-01-04 15:48:00,24.88,0.0,2.99,cash,completed
13850,1,4,12,,2025-01-04 13:05:00,19.8,0.0,2.38,transfer,completed
13851,1,4,12,280.0,2025-01-04 16:43:00,35.84,0.0,4.3,transfer,completed
13852,1,4,12,,2025-01-04 12:09:00,294.18,0.0,35.3,cash,completed
13853,1,4,12,284.0,2025-01-04 12:31:00,25.58,0.0,3.07,card,completed
13854,1,1,11,,2025-01-05 14:36:00,25.21,0.0,3.03,card,completed
13855,1,1,6,135.0,2025-01-05 08:25:00,13.51,0.0,1.62,transfer,completed
13856,1,1,6,292.0,2025-01-05 09:07:00,59.28,0.0,7.11,cash,completed
13857,1,1,7,17.0,2025-01-05 15:29:00,35.78,0.0,4.29,cash,completed
13858,1,1,4,,2025-01-05 15:13:00,27.33,0.0,3.28,cash,completed
13859,1,1,10,,2025-01-05 15:17:00,25.99,0.0,3.12,transfer,completed
13860,1,1,6,167.0,2025-01-05 09:06:00,19.03,0.0,2.28,cash,completed
13861,1,1,2,147.0,2025-01-05 17:21:00,749.32,0.0,89.92,cash,completed
13862,1,1,6,246.0,2025-01-05 18:46:00,37.12,0.0,4.45,cash,completed
13863,1,1,11,,2025-01-05 16:01:00,22.56,0.0,2.71,cash,completed
13864,1,1,11,21.0,2025-01-05 08:46:00,401.45,0.0,48.17,transfer,completed
13865,1,1,10,,2025-01-05 13:15:00,7.97,0.0,0.96,transfer,completed
13866,1,1,6,188.0,2025-01-05 19:42:00,26.96,0.0,3.24,transfer,completed
13867,1,1,4,,2025-01-05 20:12:00,12.31,0.0,1.48,transfer,completed
13868,1,1,10,266.0,2025-01-05 20:44:00,70.11,0.0,8.41,card,completed
13869,1,1,7,,2025-01-05 17:29:00,2.38,0.0,0.29,transfer,completed
13870,1,1,11,216.0,2025-01-05 20:49:00,32.55,0.0,3.91,cash,completed
13871,1,1,4,251.0,2025-01-05 20:41:00,23.14,0.0,2.78,cash,completed
13872,1,1,7,77.0,2025-01-05 17:40:00,52.0,0.0,6.24,cash,completed
13873,1,2,12,72.0,2025-01-05 20:54:00,907.54,0.0,108.9,cash,completed
13874,1,2,12,228.0,2025-01-05 19:12:00,4.76,0.0,0.57,transfer,completed
13875,1,2,12,,2025-01-05 08:24:00,831.8,0.0,99.82,transfer,completed
13876,1,2,12,144.0,2025-01-05 13:51:00,12.92,0.0,1.55,cash,completed
13877,1,2,3,73.0,2025-01-05 19:10:00,37.71,0.0,4.53,card,completed
13878,1,2,12,246.0,2025-01-05 08:08:00,45.45,0.0,5.45,transfer,completed
13879,1,2,3,,2025-01-05 15:10:00,34.04,0.0,4.08,card,completed
13880,1,2,3,171.0,2025-01-05 09:39:00,16.98,0.0,2.04,transfer,completed
13881,1,2,3,,05/01/2025 17:10,21.91,0.0,2.63,card,completed
13882,1,2,3,,2025-01-05 09:35:00,3.24,0.0,0.39,card,completed
13883,1,2,3,155.0,2025-01-05 12:31:00,47.93,0.0,5.75,card,completed
13884,1,2,12,,2025-01-05 17:41:00,25.56,0.0,3.07,transfer,completed
13885,1,2,3,,2025-01-05 15:55:00,12.38,0.0,1.49,cash,completed
13886,1,2,3,27.0,2025-01-05 10:47:00,2.69,0.0,0.32,cash,completed
13887,1,2,12,132.0,2025-01-05 12:44:00,46.22,0.0,5.55,card,completed
13888,1,2,3,50.0,2025-01-05 09:00:00,6.43,0.0,0.77,transfer,completed
13889,1,2,12,,2025-01-05 16:51:00,42.46,0.0,5.1,transfer,completed
13890,1,2,3,265.0,2025-01-05 11:54:00,26.41,0.0,3.17,cash,completed
13891,1,2,12,70.0,2025-01-05 10:41:00,44.29,0.0,5.31,card,completed
13892,1,2,12,86.0,2025-01-05 17:05:00,15.03,0.0,1.8,cash,completed
13893,1,2,3,227.0,2025-01-05 14:45:00,3.06,0.0,0.37,transfer,completed
13894,1,2,12,117.0,2025-01-05 16:01:00,16.6,0.0,1.99,transfer,completed
13895,1,2,12,197.0,2025-01-05 10:40:00,21.65,0.0,2.6,cash,completed
13896,1,2,12,197.0,2025-01-05 10:41:00,21.65,0.0,2.6,card,completed
13897,1,3,5,239.0,2025-01-05 15:50:00,54.12,0.0,6.49,cash,completed
13898,1,3,5,,2025-01-05 17:18:00,4.22,0.0,0.51,transfer,completed
13899,1,3,8,189.0,2025-01-05 19:17:00,22.17,0.0,2.66,cash,completed
13900,1,3,8,,2025-01-05 20:53:00,40.32,0.0,4.84,cash,completed
13901,1,3,5,289.0,2025-01-05 16:22:00,26.31,0.0,3.16,cash,completed
13902,1,3,1,183.0,2025-01-05 18:07:00,3.46,0.0,0.42,cash,completed
13903,1,3,1,190.0,2025-01-05 11:50:00,16.19,0.0,1.94,transfer,completed
13904,1,3,1,166.0,2025-01-05 20:52:00,30.38,0.0,3.65,cash,completed
13905,1,3,8,118.0,2025-01-05 10:15:00,26.1,0.0,3.13,cash,completed
13906,1,3,8,110.0,2025-01-05 14:30:00,5.91,0.0,0.71,transfer,completed
13907,1,3,5,143.0,2025-01-05 11:56:00,67.06,0.0,8.05,transfer,completed
13908,1,3,5,138.0,2025-01-05 09:25:00,909.54,0.0,109.14,transfer,completed
13909,1,3,1,260.0,2025-01-05 08:10:00,22.51,0.0,2.7,cash,completed
13910,1,3,4,226.0,2025-01-05 16:48:00,24.07,0.0,2.89,card,completed
13911,1,3,9,66.0,2025-01-05 16:48:00,1.43,0.0,0.17,transfer,completed
13912,1,3,9,99.0,2025-01-05 18:52:00,10.11,0.0,1.21,cash,completed
13913,1,3,9,294.0,2025-01-05 12:13:00,37.21,0.0,4.47,transfer,completed
13914,1,3,5,92.0,2025-01-05 13:54:00,8.21,0.0,0.99,transfer,completed
13915,1,4,12,170.0,2025-01-05 18:26:00,25.19,0.0,3.02,transfer,completed
13916,1,4,12,12.0,2025-01-05 13:13:00,11.82,0.0,1.42,cash,completed
13917,1,4,12,,2025-01-05 08:19:00,12.84,0.0,1.54,cash,completed
13918,1,4,12,,2025-01-05 14:05:00,41.26,0.0,4.95,card,completed
13919,1,4,12,224.0,2025-01-05 13:24:00,17.85,0.0,2.14,cash,completed
13920,1,4,12,258.0,2025-01-05 15:00:00,27.13,0.0,3.26,transfer,completed
13921,1,4,12,236.0,05/01/2025 17:51,17.32,0.0,2.08,card,completed
13922,1,4,12,91.0,2025-01-05 11:14:00,13.57,0.0,1.63,cash,completed
13923,1,4,12,281.0,05/01/2025 14:53,43.99,0.0,5.28,cash,completed
13924,1,4,12,227.0,2025-01-05 13:52:00,29.76,0.0,3.57,card,completed
13925,1,4,12,264.0,2025-01-05 10:25:00,2.16,0.0,0.26,transfer,completed
13926,1,4,12,33.0,2025-01-05 16:55:00,24.64,0.0,2.96,cash,completed
13927,1,4,12,122.0,2025-01-05 15:40:00,24.67,0.0,2.96,transfer,completed
13928,1,4,12,164.0,2025-01-05 16:08:00,75.24,0.0,9.03,card,completed
13929,1,1,10,,2025-01-06 11:16:00,35.7,0.0,4.28,card,completed
13930,1,1,2,236.0,2025-01-06 09:11:00,35.19,0.0,4.22,cash,completed
13931,1,1,6,247.0,2025-01-06 15:04:00,12.65,0.0,1.52,transfer,completed
13932,1,1,2,198.0,2025-01-06 09:08:00,21.24,0.0,2.55,transfer,completed
13933,1,1,10,38.0,2025-01-06 15:25:00,11.87,0.0,1.42,transfer,completed
13934,1,1,7,,2025-01-06 19:41:00,4.54,0.0,0.54,card,completed
13935,1,1,7,92.0,2025-01-06 12:32:00,96.02,0.0,11.52,cash,completed
13936,1,1,10,198.0,2025-01-06 20:01:00,587.9,0.0,70.55,card,completed
13937,1,1,6,,2025-01-06 12:25:00,1294.3,0.0,155.32,cash,completed
13938,1,1,6,195.0,2025-01-06 08:34:00,18.62,0.0,2.23,card,completed
13939,1,1,11,,2025-01-06 20:59:00,41.36,0.0,4.96,cash,completed
13940,1,1,6,145.0,2025-01-06 09:10:00,2.76,0.0,0.33,cash,completed
13941,1,1,10,65.0,2025-01-06 15:30:00,5.98,0.0,0.72,card,completed
13942,1,1,11,163.0,2025-01-06 08:36:00,1006.82,0.0,120.82,transfer,completed
13943,1,1,2,285.0,2025-01-06 17:13:00,49.03,0.0,5.88,cash,completed
13944,1,1,2,287.0,2025-01-06 16:17:00,20.43,0.0,2.45,cash,completed
13945,1,1,11,64.0,2025-01-06 18:11:00,9.76,0.0,1.17,cash,completed
13946,1,1,7,174.0,2025-01-06 08:14:00,20.52,0.0,2.46,cash,completed
13947,1,1,10,77.0,2025-01-06 13:39:00,12.21,0.0,1.47,transfer,completed
13948,1,1,2,48.0,2025-01-06 12:43:00,27.51,0.0,3.3,cash,completed
13949,1,1,11,116.0,2025-01-06 12:08:00,40.67,0.0,4.88,transfer,completed
13950,1,1,10,265.0,2025-01-06 18:16:00,94.16,0.0,11.3,card,completed
13951,1,1,2,140.0,2025-01-06 20:24:00,2.23,0.0,0.27,card,completed
13952,1,1,4,,2025-01-06 20:25:00,39.52,0.0,4.74,card,completed
13953,1,1,4,65.0,2025-01-06 15:42:00,29.72,0.0,3.57,transfer,completed
13954,1,2,12,266.0,2025-01-06 11:35:00,2.14,0.0,0.26,card,completed
13955,1,2,3,238.0,2025-01-06 17:36:00,3.68,0.0,0.44,card,completed
13956,1,2,3,51.0,2025-01-06 20:19:00,5.52,0.0,0.66,transfer,completed
13957,1,2,3,217.0,2025-01-06 13:26:00,15.49,0.0,1.86,card,completed
13958,1,2,3,,2025-01-06 14:21:00,27.52,0.0,3.3,transfer,completed
13959,1,2,3,274.0,2025-01-06 10:18:00,54.76,0.0,6.57,transfer,completed
13960,1,2,3,233.0,2025-01-06 15:40:00,23.14,0.0,2.78,card,completed
13961,1,2,12,238.0,2025-01-06 09:10:00,14.03,0.0,1.68,transfer,completed
13962,1,2,3,58.0,2025-01-06 19:38:00,31.75,0.0,3.81,card,completed
13963,1,2,12,,06/01/2025 11:56,33.64,0.0,4.04,transfer,completed
13964,1,2,3,,2025-01-06 19:01:00,195.89,0.0,23.51,cash,completed
13965,1,2,3,289.0,2025-01-06 08:55:00,160.58,0.0,19.27,transfer,completed
13966,1,3,1,,2025-01-06 11:34:00,11.26,0.0,1.35,card,completed
13967,1,3,4,282.0,2025-01-06 20:32:00,6.42,0.0,0.77,transfer,completed
13968,1,3,5,275.0,2025-01-06 18:00:00,13.98,0.0,1.68,transfer,completed
